Timestamp,Which year are you in?,How are you feeling right now?,"On a scale of 1-100, how would you express this feeling?",Gender,Age,Your location ?,Relationship status,Are you happy with your financial state?,How much have you succeeded to cope up with the environment of your educational institution?,Understanding with your family members?,Are you feeling pressure in your study or work right now?,Are you satisfied with your academic result?,Are you happy with your living place?,Who supports you when you are not succeeding in your academic life?,Have you used any social media within the last 6 hours?,Do you have inferiority complex? ,Are you satisfied with your meal today?,Are you feeling sick/health issues today?,"Have you done any recreational activity (sports, gaming, hobby etc.) today?",How long did you sleep last night?(in hours)
2021-06-13 20:09:57,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-12 21:01:08,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-13 21:29:13,4th year,Normal,50,Female,23,Home,Single,No,3,Normal,Yes,Not applicable,Not applicable,No one,Yes,Maybe,Yes,No,No,8.0
2021-07-12 21:03:42,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-29 21:08:33,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-14 21:05:58,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-07-13 20:21:49,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-20 20:09:36,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-13 20:09:46,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-12 21:08:29,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-05-28 21:01:02,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-07-06 21:01:07,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-04 20:18:36,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-27 22:47:22,4th year,Normal,50,Female,23,Home,Single,No,1,Normal,Yes,No,Not applicable,No one,No,Maybe,Neutral,No,No,8.0
2021-07-08 21:08:28,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-23 21:03:38,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-18 21:02:32,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-03 21:02:42,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-27 21:12:12,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-06-03 21:02:29,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-23 21:01:06,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-12 20:59:47,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-17 13:51:18,4th year,Normal,40,Female,23,Home,Single,No,1,Bad,No,No,No,No one,Yes,Yes,Yes,No,No,7.0
2021-07-01 20:43:13,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-21 21:02:26,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-01 21:17:40,4th year,Good,60,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,No,No,No,8.0
2021-05-31 21:08:41,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-07-04 21:12:09,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-05-24 21:02:39,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-20 21:02:30,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-17 20:23:53,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-17 20:18:41,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-29 21:01:05,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-05-22 21:08:36,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-29 20:09:10,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-05 21:17:41,4th year,Good,60,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,No,No,No,8.0
2021-06-02 21:17:42,4th year,Good,60,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,No,No,No,8.0
2021-07-11 20:53:35,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-26 21:08:27,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-13 20:18:12,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-21 20:21:01,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-17 20:21:05,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-28 21:02:42,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-15 20:21:09,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-07 20:18:57,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-01 21:08:33,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-25 21:06:52,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-26 21:06:44,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-07-08 21:05:54,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-24 20:25:17,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-06 21:03:41,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-23 21:06:45,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-18 20:08:59,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-25 20:10:08,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-03 21:02:21,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-29 20:59:26,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-05 21:03:19,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-26 21:06:48,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-11 21:03:36,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-07 20:17:08,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-17 21:12:07,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-06-16 21:01:11,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-17 20:20:12,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-14 21:03:38,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-19 21:06:41,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-07-04 20:59:57,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-07-04 20:08:46,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-10 21:05:56,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-07 21:02:26,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-24 20:17:13,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-08 21:06:01,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-09 21:12:06,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-05-24 21:08:31,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-13 21:06:42,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-17 21:08:40,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-07-10 20:08:55,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-09 21:12:03,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-06-08 20:16:05,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-11 22:48:52,4th year,Normal,60,Female,23,Home,Single,No,1,Normal,No,No,No,No one,No,Maybe,No,No,No,7.0
2021-05-17 21:12:06,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-05-22 20:08:26,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-27 21:02:33,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-24 21:12:10,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-06-01 21:06:52,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-01 21:08:39,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-05-25 20:08:32,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-24 21:06:50,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-04 21:02:40,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-15 21:08:40,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-28 21:01:20,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-05-31 20:26:25,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-01 21:08:31,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-30 21:06:51,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-07-03 21:12:12,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-06-22 20:04:55,4th year,Very good,80,Female,24,Home,Single,Yes,3,Normal,No,No,Yes,Friends,Yes,No,Yes,No,Yes,8.0
2021-06-02 20:53:39,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-29 21:05:56,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-24 20:20:25,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-25 20:21:34,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-29 21:06:42,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-22 21:06:43,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-07-11 21:03:40,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-25 21:03:24,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-22 20:05:21,4th year,Very good,80,Female,24,Home,Single,Yes,3,Normal,No,No,Yes,Friends,Yes,No,Yes,No,Yes,8.0
2021-07-02 20:53:26,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-02 19:44:11,4th year,Normal,40,Female,23,Home,Single,No,1,Normal,Yes,No,No,No one,No,Yes,Yes,No,Yes,5.0
2021-07-13 20:08:51,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-29 21:08:28,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-02 21:08:44,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-06 21:01:05,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-05-30 21:08:32,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-06 21:03:40,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-08 20:15:39,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-24 21:03:20,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-21 20:22:12,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-30 21:08:33,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-16 20:23:49,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-31 20:59:51,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-05-23 20:18:23,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-03 21:08:27,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-07-09 21:06:53,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-02 21:02:23,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-07 21:06:54,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-12 21:08:30,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-24 21:05:57,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-06-30 21:12:33,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-07-04 21:08:31,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-05 20:59:57,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-05-28 20:09:13,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-06 21:08:44,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-17 21:06:51,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-05-30 21:17:46,4th year,Good,60,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,No,No,No,8.0
2021-07-01 20:05:06,4th year,Very good,80,Female,24,Home,Single,Yes,3,Normal,No,No,Yes,Friends,Yes,No,Yes,No,Yes,8.0
2021-05-30 20:20:42,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-18 20:25:08,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-09 21:06:49,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-16 21:02:18,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-11 20:17:17,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-02 20:16:58,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-18 21:03:41,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-03 21:05:55,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-07-02 21:06:51,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-21 21:08:27,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-05-21 21:12:30,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-06-09 21:02:41,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-25 20:17:02,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-20 20:23:57,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-12 21:12:28,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-05-23 21:06:43,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-26 20:59:42,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-05-21 20:18:09,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-13 21:06:48,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-05 20:19:05,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-02 21:03:24,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-24 21:08:30,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-26 21:01:12,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-06 21:08:41,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-07-12 21:08:37,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-06-23 21:12:32,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-06-13 21:06:52,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-05-22 20:18:47,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-13 20:59:58,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-05-31 21:01:02,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
2021-05-25 21:06:53,4th year,Good,80,Female,24,Home,Single,Yes,2,Good,Yes,Yes,Yes,Friends,Yes,No,Yes,Yes,Yes,7.0
2021-06-18 20:46:26,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-29 21:03:42,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-21 21:12:04,4th year,Very good,90,Female,24,Home,Single,Yes,3,Good,Not applicable,Yes,Not applicable,Friends,Yes,Maybe,Neutral,No,Yes,8.0
2021-05-26 21:02:17,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-19 21:03:22,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-04 21:01:37,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-07 21:03:39,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-07-07 20:24:58,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-19 20:18:17,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-06-22 21:08:39,4th year,Normal,50,Female,24,Home,Single,Yes,2,Good,No,Yes,Yes,Friends,Yes,No,Neutral,No,No,8.0
2021-05-27 20:18:28,4th year,Very good,70,Female,24,Home,Single,Yes,2,Normal,No,Yes,No,Friends,Yes,No,Neutral,Yes,No,8.0
2021-05-21 20:59:54,4th year,Very good,60,Female,24,Home,Single,Yes,2,Bad,Yes,No,Yes,Friends,No,Yes,Yes,Yes,No,7.0
